,SRR9162900,SRR9161506,SRR9161509,SRR9161503,SRR9162908,SRR9162903,SRR9162902,SRR9161501,SRR9162899,SRR9161504,SRR9162904,SRR9161505,SRR9162907,SRR9161507,SRR9162906,SRR9162901,SRR9161510,SRR9161502,SRR9162905,SRR9161500
vRhyme_unbinned_138__SRR9161502_444_fragment_2_26,2,3,0,4,15,0,0,7,0,0,0,0,2,0,2,11,0,62,0,0
vRhyme_unbinned_171__SRR9161502_2002_4,0,241,326,278,22,0,50,7,12,7,36,101,34,224,5,51,0,223,40,12
vRhyme_unbinned_171__SRR9161502_2002_13,0,6,1,15,3,0,3,0,0,0,3,0,3,2,8,4,0,5,4,0
vRhyme_unbinned_64__SRR9161502_320_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161502_320_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,74,0,0
vRhyme_unbinned_64__SRR9161502_320_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,160,0,0
vRhyme_unbinned_64__SRR9161502_320_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,247,0,0
vRhyme_unbinned_64__SRR9161502_320_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,393,0,0
vRhyme_unbinned_64__SRR9161502_320_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,631,0,0
vRhyme_unbinned_64__SRR9161502_320_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,695,0,0
vRhyme_unbinned_64__SRR9161502_320_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,559,0,0
vRhyme_unbinned_64__SRR9161502_320_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,169,0,0
vRhyme_unbinned_64__SRR9161502_320_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,1842,0,0
vRhyme_unbinned_64__SRR9161502_320_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,336,0,0
vRhyme_unbinned_64__SRR9161502_320_36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,602,0,0
vRhyme_unbinned_64__SRR9161502_320_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,401,0,0
vRhyme_unbinned_64__SRR9161502_320_43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,97,0,746,0,0
vRhyme_unbinned_64__SRR9161502_320_44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,149,0,0
vRhyme_unbinned_64__SRR9161502_320_45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,1751,0,0
vRhyme_unbinned_64__SRR9161502_320_47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,829,0,0
vRhyme_unbinned_64__SRR9161502_320_48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0
vRhyme_unbinned_64__SRR9161502_320_49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,405,0,0
vRhyme_unbinned_64__SRR9161502_320_50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,223,0,0
vRhyme_unbinned_64__SRR9161502_320_51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,163,0,0
vRhyme_unbinned_64__SRR9161502_320_52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,68,0,0
vRhyme_unbinned_64__SRR9161502_320_54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,298,0,0
vRhyme_unbinned_64__SRR9161502_320_56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,221,0,0
vRhyme_unbinned_64__SRR9161502_320_59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
vRhyme_unbinned_64__SRR9161502_320_63,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,226,0,2691,0,0
vRhyme_unbinned_64__SRR9161502_320_64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,668,0,0
vRhyme_unbinned_64__SRR9161502_320_67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,836,0,0
vRhyme_unbinned_64__SRR9161502_320_68,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,232,0,1567,0,0
vRhyme_unbinned_64__SRR9161502_320_70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0
vRhyme_unbinned_64__SRR9161502_320_72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,445,0,0
vRhyme_unbinned_64__SRR9161502_320_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,430,0,0
vRhyme_unbinned_64__SRR9161502_320_76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0
vRhyme_unbinned_64__SRR9161502_320_77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,209,0,0
vRhyme_unbinned_64__SRR9161502_320_78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,91,0,0
vRhyme_unbinned_64__SRR9161502_320_79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
vRhyme_unbinned_64__SRR9161502_320_80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0
vRhyme_unbinned_64__SRR9161502_320_81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161502_320_82,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,112,0,671,0,0
vRhyme_unbinned_64__SRR9161502_320_83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,1879,0,0
vRhyme_unbinned_170__SRR9161502_726_2,0,0,0,29,0,1,4,0,0,94,0,2,0,206,26,9,0,48,0,10
vRhyme_unbinned_170__SRR9161502_726_4,0,0,0,22,0,6,0,0,0,38,0,2,0,76,17,3,0,14,0,1
vRhyme_unbinned_170__SRR9161502_726_6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0
vRhyme_unbinned_170__SRR9161502_726_11,0,0,0,44,0,3,5,0,0,71,0,0,0,194,37,0,0,50,0,18
vRhyme_unbinned_170__SRR9161502_726_17,0,0,0,199,0,11,7,0,0,295,0,0,0,908,106,26,1,199,0,112
vRhyme_unbinned_170__SRR9161502_726_18,0,0,0,23,0,0,2,0,0,24,0,0,0,80,11,0,0,11,0,7
vRhyme_unbinned_170__SRR9161502_726_19,0,0,0,113,0,15,0,0,0,204,0,0,0,439,47,8,2,134,0,39
vRhyme_unbinned_170__SRR9161502_726_24,0,0,0,27,0,0,3,0,0,34,0,0,0,150,11,0,0,36,0,18
vRhyme_unbinned_170__SRR9161502_726_27,0,0,0,159,0,18,13,0,0,454,0,0,0,322,35,30,4,284,0,102
vRhyme_unbinned_170__SRR9161502_726_28,0,0,0,12,0,4,2,0,0,30,0,0,0,0,0,0,0,28,0,4
vRhyme_unbinned_85__SRR9161502_210_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,148,0,0
vRhyme_unbinned_85__SRR9161502_210_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,228,0,0
vRhyme_unbinned_85__SRR9161502_210_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,824,0,0
vRhyme_unbinned_85__SRR9161502_210_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_85__SRR9161502_210_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,826,0,0
vRhyme_unbinned_85__SRR9161502_210_34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
vRhyme_unbinned_85__SRR9161502_210_38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,0,0
vRhyme_unbinned_85__SRR9161502_210_39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_85__SRR9161502_210_41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,66,0,0
vRhyme_unbinned_85__SRR9161502_210_45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_85__SRR9161502_210_46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,83,0,0
vRhyme_unbinned_85__SRR9161502_210_48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
vRhyme_unbinned_85__SRR9161502_210_51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,476,0,0
vRhyme_unbinned_85__SRR9161502_210_52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,64,0,0
vRhyme_unbinned_85__SRR9161502_210_53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,2057,0,0
vRhyme_unbinned_85__SRR9161502_210_54,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,122,0,1287,0,0
vRhyme_unbinned_85__SRR9161502_210_55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,0,370,0,0
vRhyme_unbinned_85__SRR9161502_210_58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,152,0,0
vRhyme_unbinned_85__SRR9161502_210_59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,220,0,0
vRhyme_unbinned_85__SRR9161502_210_60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,880,0,0
vRhyme_unbinned_85__SRR9161502_210_61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,36,0,0
vRhyme_unbinned_85__SRR9161502_210_62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
vRhyme_unbinned_85__SRR9161502_210_66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
vRhyme_unbinned_85__SRR9161502_210_68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,560,0,0
vRhyme_unbinned_85__SRR9161502_210_70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,0,0
vRhyme_unbinned_85__SRR9161502_210_71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,843,0,0
vRhyme_unbinned_85__SRR9161502_210_73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_85__SRR9161502_210_74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_85__SRR9161502_210_77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
vRhyme_unbinned_85__SRR9161502_210_78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0
vRhyme_unbinned_85__SRR9161502_210_80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,670,0,0
vRhyme_unbinned_85__SRR9161502_210_83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0
vRhyme_unbinned_85__SRR9161502_210_84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,518,0,0
vRhyme_unbinned_85__SRR9161502_210_85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_85__SRR9161502_210_87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0
vRhyme_unbinned_85__SRR9161502_210_90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,141,0,0
vRhyme_unbinned_85__SRR9161502_210_91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,106,0,0
vRhyme_unbinned_85__SRR9161502_210_92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_85__SRR9161502_210_93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,152,0,0
vRhyme_unbinned_85__SRR9161502_210_94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,48,0,0
vRhyme_unbinned_85__SRR9161502_210_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,62,0,0
vRhyme_unbinned_85__SRR9161502_210_100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,23,0,0
vRhyme_unbinned_85__SRR9161502_210_102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,638,0,0
vRhyme_unbinned_85__SRR9161502_210_105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0
vRhyme_unbinned_85__SRR9161502_210_106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0
vRhyme_unbinned_85__SRR9161502_210_107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,264,0,0
vRhyme_unbinned_85__SRR9161502_210_110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
vRhyme_unbinned_85__SRR9161502_210_112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,332,0,0
vRhyme_unbinned_85__SRR9161502_210_113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0
vRhyme_unbinned_230__SRR9161502_447_fragment_1_19,0,0,0,0,0,3,0,0,0,11,0,0,6,0,0,19,0,2,10,0
vRhyme_unbinned_230__SRR9161502_447_fragment_1_21,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,5,0,0,0,0
vRhyme_unbinned_230__SRR9161502_447_fragment_1_25,0,0,0,0,0,12,0,4,0,35,0,0,5,0,0,38,0,29,0,4
vRhyme_unbinned_272__SRR9161502_349_2,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,21,20,88,0,0
vRhyme_unbinned_272__SRR9161502_349_9,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,34,20,240,0,40
vRhyme_unbinned_272__SRR9161502_349_11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
vRhyme_unbinned_272__SRR9161502_349_14,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,14,11,104,0,10
vRhyme_unbinned_272__SRR9161502_349_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,0,0
vRhyme_unbinned_272__SRR9161502_349_31,0,18,11,13,10,0,0,0,0,0,0,0,0,0,0,72,81,537,0,507
vRhyme_unbinned_272__SRR9161502_349_32,0,3,5,2,3,0,0,0,0,0,0,0,0,0,0,20,29,153,0,32
vRhyme_unbinned_272__SRR9161502_349_34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,4
vRhyme_unbinned_272__SRR9161502_349_46,0,58,22,51,34,0,2,2,0,0,0,0,4,0,0,230,192,2124,0,259
vRhyme_unbinned_272__SRR9161502_349_48,0,16,7,8,7,0,0,0,0,0,0,0,0,0,0,39,66,521,0,57
vRhyme_unbinned_272__SRR9161502_349_52,0,6,8,7,21,0,0,0,0,0,0,2,0,0,0,42,28,455,0,47
vRhyme_unbinned_272__SRR9161502_349_59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0
vRhyme_unbinned_175__SRR9161502_422_2,237,301,52,47,0,11,0,305,31,111,0,0,49,19,0,62,0,179,29,143
vRhyme_unbinned_175__SRR9161502_422_3,70,74,11,18,0,9,2,74,14,12,0,0,17,3,2,29,0,63,13,14
vRhyme_unbinned_175__SRR9161502_422_5,24,2,4,0,0,0,0,3,6,1,0,0,13,0,0,9,0,7,7,0
vRhyme_unbinned_175__SRR9161502_422_9,21,6,1,0,0,4,0,5,6,2,0,0,2,0,0,12,0,0,6,2
vRhyme_unbinned_175__SRR9161502_422_13,35,5,2,2,0,1,0,16,8,7,0,0,6,4,0,6,0,10,9,5
vRhyme_unbinned_175__SRR9161502_422_18,328,646,161,125,0,38,11,859,93,306,0,0,46,79,2,126,0,354,58,224
vRhyme_unbinned_175__SRR9161502_422_34,34,19,0,0,0,0,0,7,14,13,0,0,0,0,0,24,0,14,4,3
vRhyme_unbinned_175__SRR9161502_422_40,188,281,46,22,0,6,15,195,47,128,0,0,30,10,0,64,0,81,47,83
vRhyme_unbinned_211__SRR9161502_1784_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,1825,0,0
vRhyme_unbinned_211__SRR9161502_1784_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,689,0,0
vRhyme_unbinned_211__SRR9161502_1784_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
vRhyme_unbinned_211__SRR9161502_1784_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,318,0,0
vRhyme_unbinned_211__SRR9161502_1784_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_211__SRR9161502_1784_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_194__SRR9161502_378_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
vRhyme_unbinned_194__SRR9161502_378_9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,34,0,66
vRhyme_unbinned_194__SRR9161502_378_25,0,32,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,38,6,55
vRhyme_unbinned_194__SRR9161502_378_27,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,36,1,28
vRhyme_unbinned_194__SRR9161502_378_38,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,3
vRhyme_unbinned_194__SRR9161502_378_41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
vRhyme_unbinned_194__SRR9161502_378_43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
vRhyme_unbinned_194__SRR9161502_378_45,0,65,0,0,0,0,0,0,5,0,0,0,0,0,0,23,0,128,7,43
vRhyme_unbinned_194__SRR9161502_378_47,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,18,1,20
vRhyme_unbinned_194__SRR9161502_378_49,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,16
vRhyme_unbinned_194__SRR9161502_378_53,0,45,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,105,1,147
vRhyme_unbinned_194__SRR9161502_378_54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0
vRhyme_unbinned_194__SRR9161502_378_55,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27,4,0
vRhyme_unbinned_194__SRR9161502_378_59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0
vRhyme_unbinned_194__SRR9161502_378_60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_135__SRR9161502_1921_19,0,2,0,0,3,0,0,2,0,0,0,0,0,1,0,0,177,8,1,0
vRhyme_unbinned_234__SRR9161502_880_fragment_1_9,0,0,0,0,8,4,0,0,0,1047,0,0,0,0,0,12,33,87,0,0
vRhyme_unbinned_234__SRR9161502_880_fragment_1_10,0,0,0,0,4,4,0,0,0,2070,0,0,0,0,0,23,53,160,0,0
vRhyme_unbinned_234__SRR9161502_880_fragment_1_18,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,0,4,22,79,0,0
vRhyme_unbinned_6__SRR9161502_865_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,43,0,0
vRhyme_unbinned_6__SRR9161502_865_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
vRhyme_unbinned_6__SRR9161502_865_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0
vRhyme_unbinned_6__SRR9161502_865_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,659,0,0
vRhyme_unbinned_6__SRR9161502_865_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_6__SRR9161502_865_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_6__SRR9161502_865_15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,26,0,213,0,0
vRhyme_unbinned_6__SRR9161502_865_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,382,0,0
vRhyme_unbinned_6__SRR9161502_865_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
vRhyme_unbinned_6__SRR9161502_865_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0
vRhyme_unbinned_6__SRR9161502_865_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,122,0,0
vRhyme_unbinned_6__SRR9161502_865_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,135,0,0
vRhyme_unbinned_121__SRR9161502_1491_1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,52,0,178,0,0
vRhyme_unbinned_9__SRR9161502_393_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vRhyme_unbinned_9__SRR9161502_393_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0
vRhyme_unbinned_9__SRR9161502_393_31,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,8,0,30,3,0
vRhyme_unbinned_9__SRR9161502_393_35,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,2,0
vRhyme_unbinned_9__SRR9161502_393_36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
vRhyme_unbinned_9__SRR9161502_393_39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_9__SRR9161502_393_40,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
vRhyme_unbinned_9__SRR9161502_393_42,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0
vRhyme_unbinned_9__SRR9161502_393_45,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,110,2,0
vRhyme_unbinned_9__SRR9161502_393_47,0,29,19,0,0,0,0,0,0,0,0,0,4,0,0,5,0,60,0,0
vRhyme_unbinned_54__SRR9161502_359_1,0,0,11,0,0,0,0,0,16,7,0,0,3,0,0,12,0,78,0,17
vRhyme_unbinned_54__SRR9161502_359_8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,53,0,673,0,792
vRhyme_unbinned_54__SRR9161502_359_9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,91,0,558,0,728
vRhyme_unbinned_54__SRR9161502_359_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_54__SRR9161502_359_17,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,45,0,60
vRhyme_unbinned_54__SRR9161502_359_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,77,0,65
vRhyme_unbinned_54__SRR9161502_359_20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,16,0,14
vRhyme_unbinned_54__SRR9161502_359_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
vRhyme_unbinned_54__SRR9161502_359_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,108,0,156
vRhyme_unbinned_54__SRR9161502_359_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_54__SRR9161502_359_33,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,66,0,93
vRhyme_unbinned_87__SRR9161502_1671_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
vRhyme_unbinned_87__SRR9161502_1671_10,0,113,0,0,0,0,0,16,1,0,0,0,0,0,0,17,0,216,22,31
vRhyme_unbinned_87__SRR9161502_1671_11,0,134,0,0,2,0,0,10,0,0,0,0,0,0,0,13,0,222,7,21
vRhyme_unbinned_87__SRR9161502_1671_12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,7
vRhyme_unbinned_49__SRR9161502_843_4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,7,0,0
vRhyme_unbinned_49__SRR9161502_843_9,0,1,12,0,2,0,0,0,0,0,0,6,0,250,7,27,87,307,0,1
vRhyme_unbinned_49__SRR9161502_843_16,0,23,48,0,93,0,0,0,0,0,0,23,8,1302,35,219,540,1360,0,9
vRhyme_unbinned_49__SRR9161502_843_17,0,1,3,0,2,0,0,0,0,0,0,0,4,128,2,21,32,115,0,0
vRhyme_unbinned_49__SRR9161502_843_19,0,1,15,0,2,0,0,0,0,0,1,5,0,359,11,53,133,356,0,0
vRhyme_unbinned_49__SRR9161502_843_21,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,9,2,12,0,0
vRhyme_unbinned_49__SRR9161502_843_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
vRhyme_unbinned_49__SRR9161502_843_31,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,7,14,20,0,0
vRhyme_bin_36__SRR9161502_2076_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_36__SRR9161502_2076_5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
vRhyme_bin_36__SRR9161502_2076_6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
vRhyme_bin_36__SRR9161502_2076_8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
vRhyme_bin_36__SRR9161502_2076_9,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
vRhyme_bin_36__SRR9161502_2076_12,0,0,155,10,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
vRhyme_bin_36__SRR9161502_2076_15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0
vRhyme_unbinned_65__SRR9161502_1256_7,0,23,34,11,14,1,2,0,5,2,11,24,12,4,2,108,0,816,0,3
vRhyme_unbinned_65__SRR9161502_1256_10,0,0,0,0,1,0,0,0,0,2,10,3,5,0,1,24,0,12,0,0
vRhyme_unbinned_65__SRR9161502_1256_11,0,72,20,523,0,20,264,2,66,47,47,206,0,108,83,370,0,2025,4,95
vRhyme_unbinned_65__SRR9161502_1256_12,15,12,6,70,0,3,106,12,80,10,15,50,1,16,46,119,0,399,0,27
vRhyme_unbinned_65__SRR9161502_1256_16,21,405,917,129,2,350,181,88,133,458,86,108,397,90,104,319,0,1031,71,168
vRhyme_unbinned_161__SRR9161502_73_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,425,0,0
vRhyme_unbinned_161__SRR9161502_73_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,29,0,0
vRhyme_unbinned_161__SRR9161502_73_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_161__SRR9161502_73_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,39,0,0
vRhyme_unbinned_161__SRR9161502_73_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0
vRhyme_unbinned_161__SRR9161502_73_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
vRhyme_unbinned_161__SRR9161502_73_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,119,0,1
